year,host,team_code,team_name,team_rating,team_legends,squad_section,shirt_number,player_name,position,rating,legend,source_url
1950,Brazil,ita,Italy,78,3,Goalkeepers,,Caprile,Goalkeeper,72,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Goalkeepers,,Casari,Goalkeeper,74,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Goalkeepers,,Moro,Goalkeeper,78,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Goalkeepers,,Sentimenti IV,Goalkeeper,79,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Defence,,Giovannini,Right-back,76,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Defence,,Blason,Centre-back,77,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Defence,,Parola,Centre-back,86,true,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Defence,,Fattori,Left-back,74,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Defence,,Furiassi,Left-back,73,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Magli,Defensive midfielder,75,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Remondini,Defensive midfielder,73,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Tognon,Defensive midfielder,74,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Annovazzi,Right midfielder,80,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Campatelli,Right midfielder,77,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Mari,Right midfielder,76,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Midfield,,Pandolfini,Midfielder,80,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Attack,,Cappello,Right winger,80,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Attack,,Muccinelli,Right winger,76,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Attack,,Amadei,Centre-forward,84,true,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Attack,,Boniperti,Centre-forward,85,true,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Attack,,Lorenzi,Centre-forward,81,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,ita,Italy,78,3,Attack,,Carapellese,Left winger,82,false,https://7a0.com.br/en/copas/1950/ita
1950,Brazil,mex,Mexico,75,2,Goalkeepers,,Carbajal,Goalkeeper,82,true,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Goalkeepers,,Córdoba,Goalkeeper,77,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Defence,,G. Gómez,Right-back,75,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Defence,,Gutiérrez,Centre-back,76,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Defence,,Montemayor,Centre-back,75,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Defence,,Roca,Centre-back,74,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Defence,,Zetter,Centre-back,78,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Defence,,Ruiz,Left-back,73,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,Ortiz,Defensive midfielder,74,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,F. Hernández,Right midfielder,72,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,Cuburu,Midfielder,72,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,Flores,Midfielder,76,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,Guevara,Midfielder,73,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,M. Pérez,Midfielder,71,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Midfield,,Ochoa,Midfielder,75,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Naranjo,Right winger,76,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Navarro,Right winger,72,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Borbolla,Centre-forward,73,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Casarín,Centre-forward,82,true,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Velázquez,Centre-forward,75,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Prieto,Left winger,71,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,mex,Mexico,75,2,Attack,,Septién,Left winger,74,false,https://7a0.com.br/en/copas/1950/mex
1950,Brazil,par,Paraguay,74,0,Goalkeepers,,Centurión,Goalkeeper,75,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Goalkeepers,,Vargas,Goalkeeper,72,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Defence,,A. González,Centre-back,73,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Defence,,Cabrera,Centre-back,76,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Defence,,Céspedes,Centre-back,74,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Defence,,Gavilán,Centre-back,76,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Defence,,Paredes,Left-back,72,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Midfield,,Báez,Defensive midfielder,74,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Midfield,,Cantero,Right midfielder,78,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Midfield,,Leguizamón,Right midfielder,76,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Midfield,,Ar. González,Midfielder,72,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Midfield,,López Fretes,Attacking midfielder,78,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Calonga,Right winger,72,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,E. Avalos,Right winger,73,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,A. López,Centre-forward,80,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Berni,Centre-forward,70,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Cañete,Centre-forward,75,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Jara Saguier,Centre-forward,73,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Sosa,Centre-forward,74,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Unzaim,Centre-forward,71,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,M. Avalos,Left winger,73,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,par,Paraguay,74,0,Attack,,Osorio,Left winger,70,false,https://7a0.com.br/en/copas/1950/par
1950,Brazil,esp,Spain,79,5,Goalkeepers,,Acuña,Goalkeeper,75,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Goalkeepers,,Eizaguirre,Goalkeeper,82,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Goalkeepers,,Ramallets,Goalkeeper,84,true,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Defence,,Antúnez,Right-back,78,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Defence,,Alonso,Centre-back,78,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Defence,,Parra,Centre-back,74,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Defence,,Lesmes,Left-back,74,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,Asensi,Defensive midfielder,77,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,J. Gonzalvo,Defensive midfielder,78,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,M. Gonzalvo,Defensive midfielder,82,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,Nando,Defensive midfielder,76,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,Puchades,Defensive midfielder,85,true,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,Molowny,Midfielder,79,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,Panizo,Midfielder,81,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Midfield,,Silva,Midfielder,78,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,Basora,Right winger,84,true,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,Juncosa,Right winger,76,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,César,Centre-forward,83,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,Hernández,Centre-forward,73,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,Igoa,Centre-forward,78,false,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,Zarra,Centre-forward,88,true,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,esp,Spain,79,5,Attack,,Gaínza,Left winger,84,true,https://7a0.com.br/en/copas/1950/esp
1950,Brazil,swe,Sweden,77,4,Goalkeepers,,K. Svensson,Goalkeeper,82,true,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Goalkeepers,,Lindberg,Goalkeeper,75,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Goalkeepers,,T. Svensson,Goalkeeper,70,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Defence,,G. Johansson,Centre-back,72,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Defence,,Månsson,Centre-back,73,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Defence,,Samuelsson,Centre-back,73,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Defence,,E. Nilsson,Left-back,83,true,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Midfield,,Gärd,Defensive midfielder,73,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Midfield,,K. Nordahl,Defensive midfielder,84,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Midfield,,Åhlund,Defensive midfielder,80,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Midfield,,S. Andersson,Right midfielder,84,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,E. Jönsson,Right winger,76,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,S. Nilsson,Right winger,79,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Tapper,Right winger,74,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Jeppson,Centre-forward,85,true,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Ku. Svensson,Centre-forward,70,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Mellberg,Centre-forward,72,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Palmér,Centre-forward,84,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Rydell,Centre-forward,74,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Skoglund,Left winger,84,true,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,swe,Sweden,77,4,Attack,,Sundqvist,Left winger,77,false,https://7a0.com.br/en/copas/1950/swe
1950,Brazil,sui,Switzerland,75,1,Goalkeepers,,Corrodi,Goalkeeper,73,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Goalkeepers,,Hug,Goalkeeper,70,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Goalkeepers,,Stuber,Goalkeeper,75,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Defence,,Gyger,Right-back,77,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Defence,,Bocquet,Centre-back,79,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Defence,,Neury,Centre-back,75,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Defence,,Rey,Centre-back,70,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Defence,,Kernen,Left-back,73,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Defence,,Steffen,Left-back,80,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Midfield,,Eggimann,Defensive midfielder,78,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Midfield,,Hasler,Midfielder,71,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Midfield,,Quinche,Midfielder,74,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Midfield,,Bickel,Attacking midfielder,84,true,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Antenen,Right winger,81,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Beerli,Right winger,70,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Bader,Centre-forward,76,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Lusenti,Centre-forward,73,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Schneiter,Centre-forward,72,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Siegenthaler,Centre-forward,70,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Tamini,Centre-forward,78,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Fatton,Left winger,83,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,sui,Switzerland,75,1,Attack,,Friedländer,Left winger,75,false,https://7a0.com.br/en/copas/1950/sui
1950,Brazil,usa,United States,74,3,Goalkeepers,,Borghi,Goalkeeper,79,true,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Goalkeepers,,Gardassanich,Goalkeeper,70,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Defence,,Keough,Right-back,77,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Defence,,Annis,Centre-back,70,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Defence,,Maca,Left-back,75,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Midfield,,Bahr,Defensive midfielder,80,true,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Midfield,,Colombo,Defensive midfielder,76,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Midfield,,Coombes,Defensive midfielder,70,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Midfield,,McIlvenny,Defensive midfielder,75,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Midfield,,J. Souza,Midfielder,77,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Midfield,,McLaughlin,Attacking midfielder,71,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,Wallace,Right winger,72,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,Craddock,Centre-forward,70,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,DiOrio,Centre-forward,70,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,Gaetjens,Centre-forward,78,true,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,Pariani,Centre-forward,73,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,Wolanin,Centre-forward,70,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,usa,United States,74,3,Attack,,E. Souza,Left winger,74,false,https://7a0.com.br/en/copas/1950/usa
1950,Brazil,uru,Uruguay,78,5,Goalkeepers,1,Máspoli,Goalkeeper,84,true,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Goalkeepers,,Paz,Goalkeeper,75,false,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Defence,2,M. González,Centre-back,80,false,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Defence,4,Gambetta,Centre-back,78,false,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Defence,,Vilches,Centre-back,73,false,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Defence,,W. Martínez,Centre-back,74,false,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Defence,3,Tejera,Left-back,80,false,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Midfield,5,Varela,Defensive midfielder,88,true,https://7a0.com.br/en/copas/1950/uru
1950,Brazil,uru,Uruguay,78,5,Midfield,,J. C. González,Defensive midfielder,77,false,https://7a0.com.br/en/copas/1950/uru
